ID,COUNTRY_CODE,COUNTRY,YEAR,CH4__INDEX_1990,CH4__INDEX_2000,CH4__TOTAL,CO2__INDEX_1990,CO2__INDEX_2000,CO2__TOTAL,GHG__AFOLU,GHG__AGR,GHG__AGR_P,GHG__ENER,GHG__ENER_CO2,GHG__ENER_CO2_P,GHG__ENER_FU,GHG__ENER_FU_P,GHG__ENER_IND,GHG__ENER_IND_P,GHG__ENER_MANUF,GHG__ENER_MANUF_P,GHG__ENER_OSECT,GHG__ENER_OSECT_P,GHG__ENER_OTH,GHG__ENER_OTH_P,GHG__ENER_P,GHG__ENER_TRANS,GHG__ENER_TRANS_P,GHG__GHG_CAP,GHG__GHG_GDP,GHG__INDEX_1990,GHG__INDEX_2000,GHG__IND_PROC,GHG__IND_PROC_P,GHG__LULUCF,GHG__OTH,GHG__OTH_P,GHG__TOTAL,GHG__TOTAL_LULU,GHG__WAS,GHG__WAS_P,HFC_PFC__INDEX_1990,HFC_PFC__INDEX_2000,HFC_PFC__TOTAL,HFC__INDEX_1990,HFC__INDEX_2000,HFC__TOTAL,N2O__INDEX_1990,N2O__INDEX_2000,N2O__TOTAL,NF3__INDEX_1990,NF3__INDEX_2000,NF3__TOTAL,PFC__INDEX_1990,PFC__INDEX_2000,PFC__TOTAL,SF6__INDEX_1990,SF6__INDEX_2000,SF6__TOTAL
OECDE_2016,OECDE,OECD - Europe,2016,,,,,,,,478667000.0,10.149,3660335000.0,10771.0,0.0,85045000.0,1.803,1300614000.0,27.575,539811000.0,11.445,713786000.0,15.134,6518221.0,0.138,77.606,1014580000.0,21.511,8227.0,234.0,84.31,88.189,428201000.0,9.079,-369308000.0,12196.0,0.0,4716583000.0,4350942656.0,149368000.0,3.167,,,,,,,,,,,,,,,,,,
OECDE_2017,OECDE,OECD - Europe,2017,,,,,,,,486426000.0,10.241,3679760000.0,10771.0,0.0,82980000.0,1.747,1293518000.0,27.234,552468000.0,11.632,716013000.0,15.075,6405343.0,0.135,77.474,1028334000.0,21.651,8248.0,229.0,84.901,88.807,436145000.0,9.183,-341239000.0,12649.0,0.0,4749648000.0,4414732688.0,147305000.0,3.101,,,,,,,,,,,,,,,,,,
OECDE_2018,OECDE,OECD - Europe,2018,,,,,,,,482299000.0,10.366,3595451000.0,,,81248000.0,1.746,1233810000.0,26.518,553459000.0,11.895,692312000.0,14.88,,,77.276,1028768000.0,22.111,8048.0,220.0,83.169,86.996,428903000.0,9.218,-344446000.0,,,4652760000.0,,146093000.0,3.14,,,,,,,,,,,,,,,,,,
OECD_1990,OECD,OECD - Total,1990,,,,,,,,1476194000.0,9.627,12190666000.0,82000.0,0.001,641773000.0,4.185,4448316000.0,29.008,2149287000.0,14.016,1848429000.0,12.054,328373000.0,2.141,79.498,2867107000.0,18.697,14186.0,544.0,100.0,92.415,1117546000.0,7.288,-1200356000.0,15000.0,0.0,15334604000.0,13884995125.0,549435000.0,3.583,,,,,,,,,,,,,,,,,,
OECD_1991,OECD,OECD - Total,1991,,,,,,,,1442267000.0,9.431,12206482000.0,82000.0,0.001,634152000.0,4.147,4439405000.0,29.03,2119359000.0,13.859,1915415000.0,12.525,332589000.0,2.175,79.82,2854461000.0,18.666,14038.0,536.0,99.726,92.162,1083903000.0,7.088,-1264077000.0,15000.0,0.0,15292600000.0,13774456875.0,559164000.0,3.656,,,,,,,,,,,,,,,,,,
OECD_1992,OECD,OECD - Total,1992,,,,,,,,1425063000.0,9.3,12253127000.0,82000.0,0.001,632726000.0,4.129,4433240000.0,28.932,2121321000.0,13.844,1868272000.0,12.193,321145000.0,2.096,79.966,2963443000.0,19.34,13957.0,526.0,99.923,92.344,1079507000.0,7.045,-1276666000.0,15000.0,0.0,15322861000.0,13791939875.0,565516000.0,3.691,,,,,,,,,,,,,,,,,,
OECD_1993,OECD,OECD - Total,1993,,,,,,,,1439954000.0,9.354,12309228000.0,82000.0,0.001,616626000.0,4.005,4426139000.0,28.751,2105487000.0,13.677,1905165000.0,12.376,310795000.0,2.019,79.959,3033334000.0,19.704,13915.0,521.0,100.391,92.776,1077811000.0,7.001,-1272406000.0,15000.0,0.0,15394507000.0,13865049750.0,567391000.0,3.686,,,,,,,,,,,,,,,,,,
OECD_1994,OECD,OECD - Total,1994,,,,,,,,1431817000.0,9.179,12461327000.0,82000.0,0.001,608298000.0,3.9,4533038000.0,29.059,2132349000.0,13.669,1843156000.0,11.816,318313000.0,2.041,79.884,3112934000.0,19.956,13994.0,512.0,101.726,94.01,1133611000.0,7.267,-1310551000.0,15000.0,0.0,15599354000.0,14022461000.0,572770000.0,3.672,,,,,,,,,,,,,,,,,,
OECD_1995,OECD,OECD - Total,1995,,,,,,,,1441456000.0,9.115,12608597000.0,82000.0,0.001,603322000.0,3.815,4552169000.0,28.784,2173385000.0,13.743,1871878000.0,11.836,322439000.0,2.039,79.727,3177738000.0,20.094,14084.0,505.0,103.131,95.308,1191674000.0,7.535,-1316309000.0,15000.0,0.0,15814663000.0,14254116750.0,571528000.0,3.614,,,,,,,,,,,,,,,,,,
OECD_1996,OECD,OECD - Total,1996,,,,,,,,1456860000.0,8.96,13019114000.0,82000.0,0.001,600688000.0,3.694,4694049000.0,28.869,2228262000.0,13.704,2001516000.0,12.31,320275000.0,1.97,80.071,3270736000.0,20.116,14376.0,503.0,106.032,97.989,1215334000.0,7.475,-1391960000.0,15000.0,0.0,16259556000.0,14597989625.0,568618000.0,3.497,,,,,,,,,,,,,,,,,,
OECD_1997,OECD,OECD - Total,1997,,,,,,,,1443009000.0,8.84,13094636000.0,30000.0,0.0,598895000.0,3.669,4768687000.0,29.212,2235377000.0,13.693,1940213000.0,11.885,330583000.0,2.025,80.215,3318272000.0,20.327,14331.0,487.0,106.455,98.38,1232432000.0,7.55,-1384096000.0,15000.0,0.0,16324462000.0,14678532375.0,556468000.0,3.409,,,,,,,,,,,,,,,,,,
OECD_1998,OECD,OECD - Total,1998,,,,,,,,1452056000.0,8.916,13093520000.0,5000.0,0.0,583594000.0,3.583,4899870000.0,30.087,2134391000.0,13.106,1853651000.0,11.382,327280000.0,2.01,80.399,3372098000.0,20.706,14197.0,472.0,106.203,98.147,1199284000.0,7.364,-1421832000.0,14000.0,0.0,16285743000.0,14632299250.0,542432000.0,3.331,,,,,,,,,,,,,,,,,,
OECD_1999,OECD,OECD - Total,1999,,,,,,,,1441489000.0,8.834,13193460000.0,10000.0,0.0,563647000.0,3.454,4929584000.0,30.212,2092698000.0,12.825,1870201000.0,11.462,349127000.0,2.14,80.858,3476008000.0,21.303,14124.0,458.0,106.405,98.334,1149525000.0,7.045,-1430139000.0,16000.0,0.0,16316743000.0,14649218625.0,533703000.0,3.271,,,,,,,,,,,,,,,,,,
OECD_2000,OECD,OECD - Total,2000,,,,,,,,1425860000.0,8.593,13477566000.0,10000.0,0.0,558725000.0,3.367,5137998000.0,30.964,2130522000.0,12.84,1892089000.0,11.403,323968000.0,1.952,81.223,3519556000.0,21.211,14262.0,448.0,108.208,100.0,1160029000.0,6.991,-1414355000.0,16000.0,0.0,16593233000.0,14961823500.0,531419000.0,3.203,,,,,,,,,,,,,,,,,,
OECD_2001,OECD,OECD - Total,2001,,,,,,,,1435893000.0,8.705,13446285000.0,4000.0,0.0,553016000.0,3.353,5148355000.0,31.212,2083279000.0,12.63,1906280000.0,11.557,326885000.0,1.982,81.517,3512954000.0,21.297,14078.0,439.0,107.567,99.408,1089429000.0,6.605,-1433873000.0,17000.0,0.0,16495002000.0,14865257125.0,524873000.0,3.182,,,,,,,,,,,,,,,,,,
OECD_2002,OECD,OECD - Total,2002,,,,,,,,1427243000.0,8.606,13540197000.0,9000.0,0.0,536263000.0,3.234,5217461000.0,31.462,2097704000.0,12.649,1877311000.0,11.32,324918000.0,1.959,81.649,3570492000.0,21.531,14053.0,434.0,108.143,99.94,1097485000.0,6.618,-1425567000.0,17000.0,0.0,16583324000.0,14972023875.0,520035000.0,3.136,,,,,,,,,,,,,,,,,,
OECD_2003,OECD,OECD - Total,2003,,,,,,,,1422011000.0,8.479,13725840000.0,25000.0,0.0,529510000.0,3.157,5350079000.0,31.902,2095714000.0,12.497,1926229000.0,11.486,326045000.0,1.944,81.847,3580062000.0,21.348,14111.0,430.0,109.361,101.066,1106543000.0,6.598,-1331389000.0,18000.0,0.0,16770100000.0,15236007125.0,516958000.0,3.083,,,,,,,,,,,,,,,,,,
OECD_2004,OECD,OECD - Total,2004,,,,,,,,1437934000.0,8.482,13865471000.0,23000.0,0.0,524888000.0,3.096,5405424000.0,31.885,2107369000.0,12.431,1908337000.0,11.257,345021000.0,2.035,81.788,3653466000.0,21.551,14163.0,420.0,110.553,102.167,1144729000.0,6.752,-1389661000.0,18000.0,0.0,16952848000.0,15372942875.0,505243000.0,2.98,,,,,,,,,,,,,,,,,,
OECD_2005,OECD,OECD - Total,2005,,,,,,,,1428225000.0,8.41,13913086000.0,7000.0,0.0,517701000.0,3.048,5495706000.0,32.36,2078858000.0,12.241,1890023000.0,11.129,332206000.0,1.956,81.924,3679365000.0,21.665,14085.0,409.0,110.749,102.348,1144578000.0,6.74,-1418370000.0,18000.0,0.0,16982918000.0,15369514875.0,498019000.0,2.932,,,,,,,,,,,,,,,,,,
OECD_2006,OECD,OECD - Total,2006,,,,,,,,1417446000.0,8.374,13856876000.0,4000.0,0.0,525251000.0,3.103,5463961000.0,32.282,2103494000.0,12.428,1813730000.0,10.716,328296000.0,1.94,81.868,3697684000.0,21.846,13936.0,395.0,110.377,102.005,1160823000.0,6.858,-1459522000.0,17000.0,0.0,16925848000.0,15291568625.0,491585000.0,2.904,,,,,,,,,,,,,,,,,,
OECD_2007,OECD,OECD - Total,2007,,,,,,,,1438945000.0,8.403,14008383000.0,78000.0,0.0,523733000.0,3.058,5633939000.0,32.9,2107997000.0,12.31,1781599000.0,10.404,308045000.0,1.799,81.803,3727196000.0,21.765,13997.0,390.0,111.672,103.202,1192556000.0,6.964,-1343550000.0,18000.0,0.0,17124526000.0,15585858625.0,484244000.0,2.828,,,,,,,,,,,,,,,,,,
OECD_2008,OECD,OECD - Total,2008,,,,,,,,1419941000.0,8.464,13729571000.0,109000.0,0.001,535439000.0,3.192,5491771000.0,32.736,1993348000.0,11.882,1882489000.0,11.221,300046000.0,1.789,81.84,3598367000.0,21.449,13615.0,380.0,109.4,101.102,1146889000.0,6.836,-1358985000.0,17000.0,0.0,16776079000.0,15228855250.0,477445000.0,2.846,,,,,,,,,,,,,,,,,,
OECD_2009,OECD,OECD - Total,2009,,,,,,,,1417722000.0,8.941,12960916000.0,57000.0,0.0,516005000.0,3.254,5150508000.0,32.481,1771986000.0,11.175,1831532000.0,11.55,277607000.0,1.751,81.736,3482958000.0,21.965,12780.0,372.0,103.407,95.563,1009246000.0,6.365,-1416734000.0,17000.0,0.0,15857010000.0,14254058125.0,467820000.0,2.95,,,,,,,,,,,,,,,,,,
OECD_2010,OECD,OECD - Total,2010,,,,,,,,1425345000.0,8.732,13336975000.0,97000.0,0.001,516775000.0,3.166,5342430000.0,32.731,1911706000.0,11.712,1852750000.0,11.351,285306000.0,1.748,81.71,3499358000.0,21.439,13068.0,372.0,106.441,98.368,1094696000.0,6.707,-1402033000.0,17000.0,0.0,16322351000.0,14730799750.0,464006000.0,2.843,,,,,,,,,,,,,,,,,,
OECD_2011,OECD,OECD - Total,2011,,,,,,,,1412289000.0,8.759,13141367000.0,91000.0,0.001,510336000.0,3.165,5311098000.0,32.94,1899277000.0,11.78,1746502000.0,10.832,276773000.0,1.717,81.505,3469350000.0,21.517,12826.0,360.0,105.144,97.169,1119420000.0,6.943,-1466442000.0,18000.0,0.0,16123470000.0,14476944000.0,450361000.0,2.793,,,,,,,,,,,,,,,,,,
OECD_2012,OECD,OECD - Total,2012,,,,,,,,1401566000.0,8.803,12965052000.0,63000.0,0.0,507866000.0,3.19,5251749000.0,32.987,1895157000.0,11.904,1656684000.0,10.406,276970000.0,1.74,81.435,3447608000.0,21.655,12586.0,351.0,103.822,95.947,1106013000.0,6.947,-1468386000.0,18000.0,0.0,15920666000.0,14272698125.0,447158000.0,2.809,,,,,,,,,,,,,,,,,,
OECD_2013,OECD,OECD - Total,2013,,,,,,,,1451192000.0,9.039,13054981000.0,34000.0,0.0,517530000.0,3.223,5205882000.0,32.424,1911945000.0,11.908,1735041000.0,10.806,288619000.0,1.798,81.311,3465453000.0,21.584,12617.0,349.0,104.701,96.76,1110567000.0,6.917,-1479158000.0,18000.0,0.0,16055555000.0,14379457875.0,437722000.0,2.726,,,,,,,,,,,,,,,,,,
OECD_2014,OECD,OECD - Total,2014,,,,,,,,1468523000.0,9.24,12858400000.0,44000.0,0.0,519968000.0,3.272,5070970000.0,31.906,1881757000.0,11.84,1665223000.0,10.477,280428000.0,1.764,80.904,3504133000.0,22.048,12416.0,338.0,103.644,95.783,1133936000.0,7.135,-1372653000.0,15000.0,0.0,15893415000.0,14289870500.0,432135000.0,2.719,,,,,,,,,,,,,,,,,,
OECD_2015,OECD,OECD - Total,2015,,,,,,,,1474380000.0,9.343,12749712000.0,42000.0,0.0,513787000.0,3.256,4919641000.0,31.175,1864907000.0,11.818,1678786000.0,10.638,288293000.0,1.827,80.793,3549884000.0,22.495,12258.0,327.0,102.91,95.104,1122922000.0,7.116,-1426513000.0,16000.0,0.0,15780800000.0,14133235625.0,431741000.0,2.736,,,,,,,,,,,,,,,,,,
OECD_2016,OECD,OECD - Total,2016,,,,,,,,1462139000.0,9.365,12602798000.0,11000.0,0.0,487083000.0,3.12,4770619000.0,30.557,1863236000.0,11.935,1650942000.0,10.575,276563000.0,1.771,80.725,3622653000.0,23.204,12060.0,317.0,101.809,94.087,1119786000.0,7.173,-1471104000.0,16000.0,0.0,15612045000.0,13965624250.0,424929000.0,2.722,,,,,,,,,,,,,,,,,,
OECD_2017,OECD,OECD - Total,2017,,,,,,,,1474493000.0,9.444,12597096000.0,8000.0,0.0,493681000.0,3.162,4677386000.0,29.958,1882158000.0,12.055,1662552000.0,10.648,286808000.0,1.837,80.683,3662813000.0,23.46,11997.0,310.0,101.816,94.093,1131987000.0,7.25,-1424770000.0,16000.0,0.0,15613071000.0,13999891625.0,422653000.0,2.707,,,,,,,,,,,,,,,,,,
OECD_2018,OECD,OECD - Total,2018,,,,,,,,1486314000.0,9.485,12638061000.0,15000.0,0.0,508092000.0,3.242,4595827000.0,29.329,1903559000.0,12.148,1698204000.0,10.837,296951000.0,1.895,80.652,3703709000.0,23.636,11983.0,304.0,102.186,94.435,1135084000.0,7.244,-1426985000.0,17000.0,0.0,15669868000.0,,423565000.0,2.703,,,,,,,,,,,,,,,,,,
POL_1990,POL,Poland,1990,100.0,131.452,69796962.0,100.0,118.658,376546518.0,,48463254.0,10.201,382412465.0,,,26485750.0,5.575,235394545.0,49.548,42836327.0,9.017,56922173.0,11.982,,,80.494,20773670.0,4.373,12515.0,1255.0,100.0,119.985,22621185.0,4.762,-32433727.0,,,475080316.0,442646589.0,21583412.0,4.543,,,,,,,100.0,117.95,28594967.0,,,,100.0,80.297,141870.0,,,
POL_1991,POL,Poland,1991,92.999,122.249,64910218.0,99.269,117.79,373793321.0,,41558070.0,8.973,380550525.0,,,22187035.0,4.791,229516826.0,49.558,39665394.0,8.565,67348541.0,14.542,,,82.17,21832729.0,4.714,12161.0,1315.0,97.484,116.966,19904571.0,4.298,-25242684.0,,,463126703.0,437884019.0,21113537.0,4.559,,,,,,,84.917,100.159,24281854.0,,,,99.606,79.981,141311.0,,,
POL_1992,POL,Poland,1992,90.412,118.848,63104595.0,96.848,114.918,364677870.0,,37707196.0,8.37,372723214.0,,,22263536.0,4.942,221204625.0,49.104,36726659.0,8.153,70186940.0,15.58,,,82.738,22341453.0,4.959,11794.0,1248.0,94.823,113.773,19207600.0,4.264,-3050191.0,,,450485860.0,447435669.0,20847851.0,4.628,,,,,,,78.926,93.093,22568765.0,,,,94.897,76.2,134630.0,,,
POL_1993,POL,Poland,1993,87.709,115.296,61218336.0,97.032,115.136,365370696.0,,36363639.0,8.075,374250313.0,,,21242218.0,4.717,208016224.0,46.192,47740907.0,10.601,75294512.0,16.72,,,83.106,21956453.0,4.876,11757.0,1203.0,94.79,113.733,19276146.0,4.28,-8413052.0,,,450327262.0,441914210.0,20437165.0,4.538,,,,,,,82.509,97.319,23593374.0,,,,102.106,81.988,144857.0,,,
POL_1994,POL,Poland,1994,86.634,113.883,60467939.0,95.716,113.575,360416808.0,,35934947.0,8.082,367189733.0,,,20670516.0,4.649,206283036.0,46.392,48769462.0,10.968,68296362.0,15.36,,,82.58,23170357.0,5.211,11583.0,1128.0,93.594,112.299,21536134.0,4.843,-9448881.0,,,444648993.0,435200111.0,19988179.0,4.495,,,,,,,82.526,97.339,23598202.0,,,,107.689,86.472,152778.0,,57.509,13265.0
POL_1995,POL,Poland,1995,84.494,111.07,58974408.0,96.339,114.314,362761267.0,,35868105.0,8.029,368271274.0,,,21666924.0,4.85,191341099.0,42.832,63344696.0,14.18,67890758.0,15.198,,,82.438,24027797.0,5.379,11616.0,1059.0,94.031,112.823,22955846.0,5.139,-19885150.0,,,446722539.0,426837389.0,19627314.0,4.394,,,,,16.041,171969.0,86.077,101.528,24613804.0,,,,121.216,97.334,171969.0,,126.251,29122.0
POL_1996,POL,Poland,1996,83.251,109.436,58106852.0,100.229,118.929,377407836.0,,34894832.0,7.577,384267477.0,,,21218945.0,4.607,198639517.0,43.13,67883537.0,14.739,69315583.0,15.05,,,83.436,27209894.0,5.908,11959.0,1030.0,96.943,116.317,22131153.0,4.805,-37791234.0,,,460555494.0,422764260.0,19262032.0,4.182,,,,,25.523,273622.0,85.967,101.398,24582313.0,,,,113.537,91.167,161074.0,,103.169,23798.0
POL_1997,POL,Poland,1997,82.859,108.92,57833034.0,97.567,115.771,367385323.0,,35576868.0,7.898,372942532.0,,,22122996.0,4.911,191970722.0,42.618,64058820.0,14.221,65966196.0,14.645,,,82.794,28823799.0,6.399,11686.0,946.0,94.815,113.764,23014200.0,5.109,-37600585.0,,,450448665.0,412848080.0,18915065.0,4.199,,,,,34.492,369776.0,86.254,101.736,24664261.0,,,,122.197,98.121,173361.0,,99.322,22910.0
POL_1998,POL,Poland,1998,79.818,104.923,55710634.0,90.064,106.868,339132886.0,,35426766.0,8.434,344516148.0,,,20743996.0,4.938,184829790.0,44.002,53801810.0,12.808,54778575.0,13.041,,,82.018,30361977.0,7.228,10892.0,843.0,88.417,106.087,21394819.0,5.093,-43588303.0,,,420050154.0,376461851.0,18712420.0,4.455,,,,,41.401,443845.0,85.903,101.323,24563992.0,,,,123.253,98.969,174858.0,,103.779,23938.0
POL_1999,POL,Poland,1999,78.059,102.611,54482861.0,87.417,103.728,329167332.0,,33773749.0,8.268,335863557.0,,,21302563.0,5.215,179040770.0,43.829,45923853.0,11.242,56514491.0,13.835,,,82.219,33081879.999999996,8.098,10592.0,784.0,85.986,103.17,20417278.0,4.998,-39924591.0,,,408500805.0,368576215.0,18446221.0,4.516,,,,,57.492,616360.0,84.078,99.17,24042037.0,,,,118.921,95.491,168713.0,,101.889,23502.0
POL_2000,POL,Poland,2000,76.073,100.0,53096745.0,84.276,100.0,317338034.0,,32069483.0,8.099,322255633.0,,,21503877.0,5.431,176706120.0,44.628,45969867.0,11.61,48905458.0,12.351,,,81.388,29170310.0,7.367,10269.0,727.0,83.344,100.0,23168849.0,5.851,-37066367.0,,,395949879.0,358883512.0,18455914.0,4.661,,,,,100.0,1072075.0,84.782,100.0,24243277.0,,,,124.537,100.0,176680.0,,100.0,23067.0
POL_2001,POL,Poland,2001,78.61,103.335,54867524.0,83.296,98.837,313647662.0,,31814736.0,8.056,323248364.0,,,23527512.0,5.958,178106175.0,45.102,40628505.0,10.288,51987001.0,13.165,,,81.857,28999171.0,7.343,10249.0,716.0,83.122,99.734,21758402.0,5.51,-28798454.0,,,394895901.0,366097448.0,18074399.0,4.577,,,,,146.446,1570008.0,85.996,101.432,24590506.0,,,,139.102,111.695,197343.0,,99.094,22858.0
POL_2002,POL,Poland,2002,76.315,100.318,53265646.0,81.372,96.554,306403333.0,,30873231.0,8.015,316065629.0,,,22558079.0,5.857,172005440.0,44.656,38475459.0,9.989,55070960.0,14.298,,,82.058,27955692.0,7.258,10007.0,684.0,81.076,97.279,20408400.0,5.298,-38439333.0,,,385174507.0,346735174.0,17827246.0,4.628,,,,,198.06,2123358.0,80.964,95.497,23151555.0,,,,146.141,117.348,207330.0,,100.948,23285.0
POL_2003,POL,Poland,2003,76.464,100.514,53369629.0,84.825,100.652,319406051.0,,30317931.0,7.607,327255112.0,,,23551954.0,5.909,180610131.0,45.317,37597366.0,9.434,55579134.0,13.945,,,82.111,29916528.0,7.506,10368.0,684.0,83.891,100.657,23299974.0,5.846,-40959611.0,,,398551083.0,357591473.0,17678066.0,4.436,,,,,251.369,2694863.0,79.94,94.289,22858746.0,,,,141.734,113.809,201078.0,,89.809,20716.0
POL_2004,POL,Poland,2004,76.043,99.96,53075761.0,86.084,102.145,324146210.0,,30433002.0,7.531,331489268.0,,,22909066.0,5.669,179961872.0,44.534,38284233.0,9.474,56492136.0,13.98,,,82.031,33841960.0,8.375,10524.0,659.0,85.06,102.059,24931701.0,6.17,-52193437.0,,,404101548.0,351908111.0,17247578.0,4.268,,,,,294.639,3158751.0,82.159,96.907,23493396.0,,,,144.551,116.071,205074.0,,96.922,22357.0
POL_2005,POL,Poland,2005,76.616,100.714,53475879.0,85.822,101.835,323161267.0,,30699392.0,7.59,331827643.0,,,23718928.0,5.864,178493373.0,44.131,33877655.0,8.376,59393372.0,14.685,,,82.042,36344316.0,8.986,10541.0,638.0,85.135,102.149,24872824.0,6.15,-51046322.0,,,404459533.0,353413211.0,17059674.0,4.218,,,,,361.024,3870450.0,83.014,97.915,23737729.0,,,,132.098,106.071,187407.0,,116.19,26801.0
POL_2006,POL,Poland,2006,76.925,101.12,53691357.0,89.508,106.208,337037512.0,,31276000.0,7.451,344428013.0,,,24170354.0,5.758,184245030.0,43.895,33809742.0,8.055,62008714.0,14.773,,,82.057,40194173.0,9.576,10944.0,623.0,88.352,106.009,27278514.0,6.499,-44386784.0,,,419741762.0,375354979.0,16759236.0,3.993,,,,,429.917,4609039.0,84.55,99.727,24177076.0,,,,136.447,109.564,193577.0,,143.94,33202.0
POL_2007,POL,Poland,2007,75.691,99.498,52830004.0,89.33,105.997,336368498.0,,31922989.0,7.61,341283175.0,,,23322031.0,5.56,180455691.0,43.017,36090660.0,8.603,57066894.0,13.604,,,81.355,44347898.0,10.572,10938.0,582.0,88.3,105.947,29681508.0,7.075,-38090285.0,,,419497502.0,381407217.0,16609829.000000002,3.959,,,,,473.467,5075922.0,87.453,103.151,25007290.0,,,,130.14,104.499,184630.0,,135.081,31159.0
POL_2008,POL,Poland,2008,75.436,99.162,52652023.0,87.677,104.036,330144999.0,,32078895.0,7.765,336286268.0,,,23328810.0,5.647,174940288.0,42.346,31969757.0,7.739,59726777.0,14.457,,,81.401,46320637.0,11.212,10771.0,550.0,86.959,104.338,28375391.0,6.868,-37519504.0,,,413124390.0,375604886.0,16383836.0,3.966,,,,,519.627,5570794.0,85.891,101.309,24560588.0,,,,114.976,92.323,163116.0,,142.502,32871.0
POL_2009,POL,Poland,2009,73.554,96.688,51338424.0,84.082,99.77,316607701.0,,31369843.0,7.96,324849912.0,,,21690423.0,5.504,167414659.0,42.482,28039657.0,7.115,60804271.0,15.429,,,82.431,46900903.0,11.901,10275.0,510.0,82.951,99.529,21611775.0,5.484,-37082486.0,,,394084802.0,357002315.0,16253272.0,4.124,,,,,442.595,4744947.0,74.622,88.017,21338159.0,,,,12.665,10.17,17968.0,,163.018,37603.0
POL_2010,POL,Poland,2010,73.293,96.345,51156133.0,88.862,105.442,334606784.0,,30705119.0,7.436,342037419.0,,,21940233.0,5.313,173696682.0,42.065,29623943.0,7.174,67356075.0,16.312,,,82.833,49420486.0,11.968,10773.0,516.0,86.917,104.288,24151314.0,5.849,-34514377.0,,,412926323.0,378411946.0,16032472.0,3.883,,,,,577.941,6195959.0,73.142,86.271,20915009.0,,,,12.032,9.661,17070.0,,153.332,35369.0
POL_2011,POL,Poland,2011,71.625,94.153,49992259.0,88.688,105.235,333952035.0,,31081042.0,7.544,338506788.0,,,22281512.0,5.408,175028928.0,42.482,30565499.0,7.419,60618228.0,14.713,,,82.161,50012622.0,12.139,10761.0,490.0,86.723,104.055,26971531.0,6.546,-41328921.0,,,412006113.0,370677192.0,15446752.0,3.749,,,,,630.753,6762152.0,74.294,87.63,21244430.0,,,,11.43,9.178,16216.000000000002,,169.165,39021.0
POL_2012,POL,Poland,2012,71.269,93.685,49743486.0,86.669,102.839,326348212.0,,30977389.0,7.658,332413249.0,,,22539002.0,5.572,169946455.0,42.011,29488571.0,7.29,62373042.0,15.419,,,82.173,48066179.0,11.882,10582.0,473.0,85.149,102.166,25959434.0,6.417,-41019801.0,,,404526561.0,363506760.0,15176489.0,3.752,,,,,657.261,7046333.0,74.598,87.988,21331202.0,,,,10.859,8.719,15405.0,,181.742,41922.0
POL_2013,POL,Poland,2013,71.463,93.94,49879185.0,85.574,101.54,322225440.0,,31594817.0,7.876,328912948.0,,,23560724.0,5.873,170522906.0,42.509,29301566.0,7.304,60318669.0,15.037,,,81.993,45209083.0,11.27,10513.0,463.0,84.438,101.313,25654925.0,6.395,-43177317.0,,,401147192.0,357969876.0,14984503.0,3.735,,,,,698.178,7484998.0,75.172,88.665,21495397.0,,,,10.316,8.283,14635.0,,206.085,47537.0
POL_2014,POL,Poland,2014,70.557,92.749,49246962.0,82.306,97.663,309920916.0,,31489766.0,8.106,315209999.0,,,23528450.0,6.057,161126717.0,41.477,29435640.0,7.577,55570251.0,14.305,,,81.142,45548941.0,11.725,10198.0,434.0,81.769,98.111,27340953.0,7.038,-34554476.0,,,388469506.0,353915030.0,14428788.0,3.714,,,,,763.861,8189162.0,73.6,86.811,21045777.0,,,,9.8,7.869,13903.0,,228.842,52786.0
POL_2015,POL,Poland,2015,71.358,93.802,49805782.0,83.15,98.664,313099147.0,,30741630.0,7.849,319237480.0,,,24523073.0,6.261,163883487.0,41.842,27968707.0,7.141,54812702.0,13.994,,,81.506,48049512.0,12.268,10298.0,421.0,82.444,98.92,27821988.0,7.103,-31983726.0,,,391674125.0,359690399.0,13873026.0,3.542,,,,,779.928,8361411.0,71.053,83.807,20317551.0,,,,9.31,7.476,13208.0,,333.927,77026.0
POL_2016,POL,Poland,2016,70.592,92.795,49271057.0,86.048,102.103,324011335.0,,31305251.0,7.821,329946677.0,,,24366658.0,6.088,163696461.0,40.897,28666552.0,7.162,58439475.0,14.6,,,82.431,54777531.0,13.685,10536.0,418.0,84.253,101.091,25557140.0,6.385,-30842613.0,,,400268492.0,369425879.0,13459424.0,3.363,,,,,552.108,5919014.0,73.356,86.524,20976162.0,,,,8.845,7.102,12548.0,,339.78,78376.0
POL_2017,POL,Poland,2017,70.544,92.732,49237843.0,89.588,106.303,337340422.0,,32734842.0,7.894,342866378.0,,,24295394.0,5.859,165402412.0,39.887,31143904.0,7.51,58738796.0,14.165,,,82.682,63285873.0,15.261,10926.0,413.0,87.286,104.73,26117582.0,6.298,-36870457.0,,,414679371.0,377808914.0,12960569.0,3.125,,,,,563.09,6036749.0,76.832,90.623,21970003.0,,,,8.402,6.747,11920.0,,357.373,82434.0
