Country,Data source,Sector,Gas,Unit,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990
Cameroon,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28.94,N/A,N/A,N/A,N/A,N/A,165.73,N/A,N/A,N/A,N/A
Cameroon,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.83,N/A,N/A,N/A,N/A,N/A,17.71,N/A,N/A,N/A,N/A
Cameroon,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.99,N/A,N/A,N/A,N/A,N/A,2.77,N/A,N/A,N/A,N/A
Cameroon,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.12,N/A,N/A,N/A,N/A,N/A,145.25,N/A,N/A,N/A,N/A
Cameroon,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-47.64,N/A,N/A,N/A,N/A,N/A,187.91,N/A,N/A,N/A,N/A
Cameroon,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.85,N/A,N/A,N/A,N/A,N/A,17.9,N/A,N/A,N/A,N/A
Cameroon,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-73.61,N/A,N/A,N/A,N/A,N/A,24.75,N/A,N/A,N/A,N/A
Cameroon,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.12,N/A,N/A,N/A,N/A,N/A,145.27,N/A,N/A,N/A,N/A
Cameroon,UNFCCC_NAI,Waste,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.03,N/A,N/A,N/A,N/A,N/A,1.73,N/A,N/A,N/A,N/A
Cameroon,UNFCCC_NAI,Waste,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.72,N/A,N/A,N/A,N/A,N/A,1.27,N/A,N/A,N/A,N/A
Cameroon,UNFCCC_NAI,Waste,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cameroon,UNFCCC_NAI,Waste,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.31,N/A,N/A,N/A,N/A,N/A,0.46,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Agriculture,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.58,34.78,34.96,35.95,37.89,N/A,N/A,N/A,N/A,34.85,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Agriculture,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28.83,28.82,28.96,29.77,29.21,N/A,N/A,N/A,N/A,32.95,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Agriculture,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Agriculture,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.75,5.96,6.01,6.18,8.68,N/A,N/A,N/A,N/A,1.9,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Energy,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.6,3.62,3.76,3.72,3.43,N/A,N/A,N/A,N/A,3.71,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Energy,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.8,0.78,0.76,0.73,0.71,N/A,N/A,N/A,N/A,1.8,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Energy,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.49,2.53,2.7,2.56,2.41,N/A,N/A,N/A,N/A,1.43,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Energy,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.31,0.31,0.31,0.43,0.31,N/A,N/A,N/A,N/A,0.49,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Industrial Processes,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.16,0.12,0.1,0.08,0.08,N/A,N/A,N/A,N/A,0.02,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Industrial Processes,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Industrial Processes,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.16,0.12,0.1,0.08,0.08,N/A,N/A,N/A,N/A,0.02,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Industrial Processes,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Land-Use Change and Forestry,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-178.78,-175.48,-353.21,-342.21,-104.07,N/A,N/A,N/A,N/A,-176.84,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Land-Use Change and Forestry,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.95,2.95,2.95,5.89,5.9,N/A,N/A,N/A,N/A,5.89,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Land-Use Change and Forestry,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-182.02,-178.72,-356.45,-348.7,-110.59,N/A,N/A,N/A,N/A,-183.33,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Land-Use Change and Forestry,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.3,0.3,0.3,0.6,0.62,N/A,N/A,N/A,N/A,0.6,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Other,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Other,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Other,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Other,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Solvent and Other Product Use,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Solvent and Other Product Use,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Solvent and Other Product Use,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Solvent and Other Product Use,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46.0,45.91,46.01,46.75,48.21,N/A,N/A,N/A,N/A,44.64,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37.29,36.99,36.9,37.5,36.73,N/A,N/A,N/A,N/A,40.64,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.65,2.65,2.79,2.64,2.49,N/A,N/A,N/A,N/A,1.45,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.06,6.27,6.32,6.61,8.99,N/A,N/A,N/A,N/A,2.56,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-132.78,-129.57,-307.2,-295.46,-55.86,N/A,N/A,N/A,N/A,-132.2,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.24,39.94,39.84,43.39,42.63,N/A,N/A,N/A,N/A,46.53,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-179.38,-176.07,-353.66,-346.06,-108.1,N/A,N/A,N/A,N/A,-181.88,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.36,6.57,6.62,7.2,9.61,N/A,N/A,N/A,N/A,3.16,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Waste,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.66,7.4,7.18,7.0,6.8,N/A,N/A,N/A,N/A,6.06,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Waste,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.66,7.4,7.18,7.0,6.8,N/A,N/A,N/A,N/A,5.89,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Waste,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Democratic Republic of the Congo,UNFCCC_NAI,Waste,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.17,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Agriculture,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Agriculture,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.32,N/A,N/A,N/A,N/A,N/A,0.34,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Agriculture,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.08,N/A,N/A,N/A,N/A,N/A,0.27,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Agriculture,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Agriculture,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.24,N/A,N/A,N/A,N/A,N/A,0.07,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Energy,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Energy,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.61,N/A,N/A,N/A,N/A,N/A,0.85,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Energy,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.32,N/A,N/A,N/A,N/A,N/A,0.18,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Energy,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.29,N/A,N/A,N/A,N/A,N/A,0.63,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Energy,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,0.03,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Industrial Processes,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Industrial Processes,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,0.04,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Industrial Processes,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Industrial Processes,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.04,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Industrial Processes,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Land-Use Change and Forestry,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Land-Use Change and Forestry,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-82.07,N/A,N/A,N/A,N/A,N/A,-69.86,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Land-Use Change and Forestry,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.51,N/A,N/A,N/A,N/A,N/A,0.23,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Land-Use Change and Forestry,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-82.63,N/A,N/A,N/A,N/A,N/A,-70.12,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Land-Use Change and Forestry,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05,N/A,N/A,N/A,N/A,N/A,0.02,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Other,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Other,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Other,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Other,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Other,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Solvent and Other Product Use,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Solvent and Other Product Use,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Solvent and Other Product Use,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Solvent and Other Product Use,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Solvent and Other Product Use,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.07,N/A,N/A,N/A,N/A,N/A,1.37,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.5,N/A,N/A,N/A,N/A,N/A,0.58,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.29,N/A,N/A,N/A,N/A,N/A,0.67,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.27,N/A,N/A,N/A,N/A,N/A,0.12,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Republic of Congo,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-80.0,N/A,N/A,N/A,N/A,N/A,-68.49,N/A,N/A,N/A,N/A
