assessment_id,type,scope_item_id,co2,ch4,n2o,other,total,co2_biogenic
1849,Déclaration,4,61.0,0.0,0.0,0.0,61.0,0.0
1849,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1849,Déclaration,6,,,,,78.0,0.0
1849,Déclaration,7,,,,,,0.0
1852,Déclaration,1,4990.0,0.0,0.0,0.0,4990.0,0.0
1852,Déclaration,2,6627.0,0.0,0.0,0.0,6627.0,0.0
1852,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1852,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
1852,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1852,Déclaration,6,,,,,888.0,0.0
1852,Déclaration,7,,,,,0.0,0.0
1852,Déclaration,8,,,,,2843.0,0.0
1852,Déclaration,9,,,,,22030.0,0.0
1852,Déclaration,10,,,,,8845.0,0.0
1852,Déclaration,11,,,,,61.0,604.0
1852,Déclaration,12,,,,,0.0,0.0
1852,Déclaration,13,,,,,663.0,0.0
1852,Déclaration,14,,,,,0.0,0.0
1852,Déclaration,15,,,,,0.0,0.0
1852,Déclaration,16,,,,,0.0,0.0
1852,Déclaration,17,,,,,6102.0,0.0
1852,Déclaration,18,,,,,0.0,0.0
1852,Déclaration,19,,,,,0.0,0.0
1852,Déclaration,20,,,,,118.0,0.0
1852,Déclaration,21,,,,,0.0,0.0
1852,Déclaration,22,,,,,0.0,0.0
1852,Déclaration,23,,,,,3307.0,0.0
1857,Déclaration,1,4797.0,0.0,0.0,0.0,4797.0,0.0
1857,Déclaration,2,430.0,0.0,0.0,0.0,430.0,24.0
1857,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1857,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
1857,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1857,Déclaration,6,,,,,1090.0,0.0
1857,Déclaration,7,,,,,1163.0,0.0
1857,Déclaration,8,,,,,1172.0,0.0
1857,Déclaration,9,,,,,9389.0,0.0
1857,Déclaration,10,,,,,554.0,0.0
1857,Déclaration,11,,,,,2634.0,3239.0
1857,Déclaration,12,,,,,0.0,0.0
1857,Déclaration,13,,,,,0.0,0.0
1857,Déclaration,14,,,,,0.0,0.0
1857,Déclaration,15,,,,,0.0,0.0
1857,Déclaration,16,,,,,0.0,0.0
1857,Déclaration,17,,,,,0.0,0.0
1857,Déclaration,18,,,,,0.0,0.0
1857,Déclaration,19,,,,,0.0,0.0
1857,Déclaration,20,,,,,11.0,0.0
1857,Déclaration,21,,,,,0.0,0.0
1857,Déclaration,22,,,,,0.0,0.0
1857,Déclaration,23,,,,,0.0,0.0
1860,Déclaration,1,349.0,1.0,3.0,0.0,353.0,0.0
1860,Déclaration,2,1966.0,1.0,16.0,0.0,1983.0,114.0
1860,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1860,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
1860,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1860,Déclaration,6,,,,,146.0,0.0
1860,Déclaration,7,,,,,,0.0
1860,Déclaration,8,,,,,599.0,
1860,Déclaration,9,,,,,180.0,
1860,Déclaration,10,,,,,3525.0,
1860,Déclaration,11,,,,,2.0,
1860,Déclaration,12,,,,,116.0,
1860,Déclaration,13,,,,,119.0,
1861,Déclaration,1,2055.992,5.521,24.422,0.0,2085.935,0.0
1861,Déclaration,2,234.951,0.264,1.872,0.0,237.087,13.0
1861,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1861,Déclaration,4,0.0,0.0,0.0,0.62,0.62,0.0
1861,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1861,Déclaration,6,,,,,414.0,0.0
1861,Déclaration,7,,,,,0.0,0.0
1863,Déclaration,1,619.79,0.0,0.0,0.0,619.79,0.0
1863,Déclaration,2,2540.11,0.0,0.0,0.0,2540.11,0.0
1863,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1863,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
1863,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1863,Déclaration,6,,,,,4128.28,0.0
1863,Déclaration,7,,,,,280.95,0.0
1863,Référence,1,1808.57,0.0,0.0,0.0,1808.57,0.0
1863,Référence,2,2578.47,0.0,0.0,0.0,2578.47,0.0
1863,Référence,3,0.0,0.0,0.0,0.0,,0.0
1863,Référence,4,0.0,0.0,0.0,0.0,,0.0
1863,Référence,5,0.0,0.0,0.0,0.0,,0.0
1863,Référence,6,,,,,3229.85,0.0
1863,Référence,7,,,,,316.31,0.0
1866,Déclaration,1,579.88,0.0,0.0,0.0,579.88,0.0
1866,Déclaration,2,137.491,0.0,0.0,0.0,137.491,0.0
1866,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1866,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
1866,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1866,Déclaration,6,,,,,172.0,0.0
1866,Déclaration,7,,,,,0.0,0.0
1866,Déclaration,8,,,,,74.904,
1866,Déclaration,9,,,,,487.375,
1866,Déclaration,10,,,,,1353.187,
1866,Déclaration,11,,,,,71.249,
1866,Déclaration,13,,,,,14.185,
1866,Déclaration,22,,,,,1758.046,
1866,Déclaration,23,,,,,612.764,
1866,Référence,1,453.745,0.0,0.0,0.0,453.745,0.0
1866,Référence,2,129.962,0.0,0.0,0.0,129.962,0.0
1866,Référence,3,0.0,0.0,0.0,0.0,,0.0
1866,Référence,4,0.634,0.0,0.0,0.0,0.634,0.0
1866,Référence,5,0.0,0.0,0.0,0.0,,0.0
1866,Référence,6,,,,,235.387,0.0
1866,Référence,7,,,,,0.0,0.0
1866,Référence,8,,,,,59.666,
1866,Référence,9,,,,,483.842,
1866,Référence,10,,,,,1394.842,
1866,Référence,11,,,,,73.164,
1866,Référence,13,,,,,10.065,
1866,Référence,22,,,,,1762.344,
1866,Référence,23,,,,,614.262,
1867,Déclaration,1,17928.7,16.6,125.1,0.0,18070.4,0.0
1867,Déclaration,2,580.5,0.3,4.7,0.0,585.5,33.8
1867,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1867,Déclaration,4,0.0,0.0,0.0,406.7,406.7,0.0
1867,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1867,Déclaration,6,,,,,8943.4,0.0
1867,Déclaration,7,,,,,0.0,0.0
1869,Déclaration,1,169.0,0.0,0.0,0.0,169.0,0.0
1869,Déclaration,2,134.0,0.0,0.0,0.0,134.0,0.0
1869,Déclaration,3,246.0,0.0,0.0,0.0,246.0,0.0
1869,Déclaration,4,31.0,0.0,0.0,0.0,31.0,0.0
1869,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1869,Déclaration,6,,,,,1.0,0.0
1869,Déclaration,7,,,,,1.0,0.0
1870,Déclaration,1,1522.15,0.13,0.07,0.0,1522.35,0.0
1870,Déclaration,2,1697.73,0.03,0.05,0.0,1697.81,98.76
1870,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1870,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
1870,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1870,Déclaration,6,,,,,406.28,0.0
1870,Déclaration,7,,,,,,0.0
1870,Déclaration,8,,,,,721.65,98.76
1870,Déclaration,10,,,,,393.08,
1871,Déclaration,1,3462.0,9.0,41.0,0.0,3512.0,0.0
1871,Déclaration,2,136.0,0.0,1.0,0.0,137.0,7.0
1871,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1871,Déclaration,4,0.0,0.0,333.0,1015.0,1348.0,0.0
1871,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1871,Déclaration,6,,,,,1587.0,0.0
1871,Déclaration,7,,,,,,0.0
1871,Déclaration,8,,,,,849.0,
1871,Déclaration,10,,,,,30.0,
1876,Déclaration,1,119.0,0.0,1.0,0.0,120.0,0.0
1876,Déclaration,2,88.0,0.0,1.0,0.0,89.0,5.0
1876,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1876,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
1876,Déclaration,5,0.0,0.0,0.0,84.0,84.0,0.0
1876,Déclaration,6,,,,,227.0,0.0
1876,Déclaration,7,,,,,0.0,0.0
1876,Déclaration,8,,,,,127.0,-5.0
1876,Déclaration,9,,,,,698.0,
1876,Déclaration,10,,,,,1177.0,
1876,Déclaration,11,,,,,25.0,25.0
1876,Déclaration,12,,,,,31.0,
1876,Déclaration,13,,,,,178.0,
1876,Déclaration,14,,,,,0.0,
1876,Déclaration,15,,,,,0.0,
1876,Déclaration,16,,,,,1474.0,
1876,Déclaration,17,,,,,0.0,
1876,Déclaration,18,,,,,0.0,
1876,Déclaration,19,,,,,0.0,
1876,Déclaration,20,,,,,0.0,
1876,Déclaration,21,,,,,0.0,
1876,Déclaration,22,,,,,1120.0,
1876,Déclaration,23,,,,,0.0,
1880,Déclaration,1,103.6,0.3,1.2,0.0,105.1,0.0
1880,Déclaration,2,35.2,0.1,0.3,0.0,35.6,1.9
1880,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1880,Déclaration,4,0.0,0.0,0.0,45.0,45.0,0.0
1880,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1880,Déclaration,6,,,,,347.6,0.0
1880,Déclaration,7,,,,,0.0,0.0
1880,Référence,1,83.7,0.2,1.0,0.0,84.9,0.0
1880,Référence,2,8.8,0.0,0.1,0.0,8.9,0.5
1880,Référence,3,0.0,0.0,0.0,0.0,0.0,0.0
1880,Référence,4,0.0,0.0,0.0,134.8,134.8,0.0
1880,Référence,5,0.0,0.0,0.0,0.0,0.0,0.0
1880,Référence,6,,,,,230.3,0.0
1880,Référence,7,,,,,0.0,0.0
1883,Déclaration,1,1079.0,1.0,6.0,0.0,1086.0,0.0
1883,Déclaration,2,50.0,0.0,0.0,0.0,50.0,3.0
1883,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1883,Déclaration,4,0.0,0.0,98.0,11.0,109.0,0.0
1883,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1883,Déclaration,6,,,,,69.0,0.0
1883,Déclaration,7,,,,,0.0,0.0
1883,Référence,1,1108.0,1.0,6.0,0.0,1115.0,0.0
1883,Référence,2,44.0,0.0,0.0,0.0,44.0,2.0
1883,Référence,3,0.0,0.0,0.0,0.0,0.0,0.0
1883,Référence,4,0.0,0.0,24.0,240.0,264.0,0.0
1883,Référence,5,0.0,0.0,0.0,0.0,0.0,0.0
1883,Référence,6,,,,,65.0,0.0
1883,Référence,7,,,,,0.0,0.0
1884,Déclaration,1,689.0,0.0,0.0,0.0,689.0,0.0
1884,Déclaration,2,250.0,0.0,0.0,0.0,250.0,0.0
1884,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1884,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
1884,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1884,Déclaration,6,,,,,595.0,0.0
1884,Déclaration,7,,,,,1062.0,0.0
1884,Référence,1,1072.0,0.0,0.0,0.0,1072.0,0.0
1884,Référence,2,261.0,0.0,0.0,0.0,261.0,0.0
1884,Référence,3,0.0,0.0,0.0,0.0,,0.0
1884,Référence,4,0.0,0.0,0.0,0.0,,0.0
1884,Référence,5,0.0,0.0,0.0,0.0,,0.0
1884,Référence,6,,,,,550.0,0.0
1884,Référence,7,,,,,1562.0,0.0
1888,Déclaration,1,1409.0,3.0,13.0,0.0,1425.0,0.0
1888,Déclaration,2,3240.0,1.0,26.0,0.0,3267.0,1714.0
1888,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1888,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
1888,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1888,Déclaration,6,,,,,932.0,0.0
1888,Déclaration,7,,,,,0.0,0.0
1891,Déclaration,1,6160.0,0.0,0.0,0.0,6160.0,0.0
1891,Déclaration,2,124.0,0.0,0.0,0.0,124.0,0.0
1891,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1891,Déclaration,4,431.0,0.0,0.0,0.0,431.0,0.0
1891,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1891,Déclaration,6,,,,,1648.0,0.0
1891,Déclaration,7,,,,,1.0,0.0
1891,Référence,1,6166.0,0.0,0.0,0.0,6166.0,0.0
1891,Référence,2,72.0,0.0,0.0,0.0,72.0,0.0
1891,Référence,3,0.0,0.0,0.0,0.0,0.0,0.0
1891,Référence,4,411.0,0.0,0.0,0.0,411.0,0.0
1891,Référence,5,0.0,0.0,0.0,0.0,0.0,0.0
1891,Référence,6,,,,,1631.0,0.0
1891,Référence,7,,,,,0.0,0.0
1893,Déclaration,1,0.0,0.0,0.0,0.0,0.0,0.0
1893,Déclaration,2,757.0,0.0,0.0,0.0,757.0,0.0
1893,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1893,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
1893,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1893,Déclaration,6,,,,,24.0,0.0
1893,Déclaration,7,,,,,,0.0
1893,Déclaration,8,,,,,0.0,0.0
1893,Déclaration,9,,,,,0.0,0.0
1893,Déclaration,10,,,,,0.0,0.0
1893,Déclaration,11,,,,,0.0,0.0
1893,Déclaration,12,,,,,0.0,0.0
1893,Déclaration,13,,,,,0.0,0.0
1893,Déclaration,14,,,,,0.0,0.0
1893,Déclaration,15,,,,,0.0,0.0
1893,Déclaration,16,,,,,0.0,0.0
1893,Déclaration,17,,,,,0.0,0.0
1893,Déclaration,18,,,,,0.0,0.0
1893,Déclaration,19,,,,,0.0,0.0
1893,Déclaration,20,,,,,0.0,0.0
1893,Déclaration,21,,,,,0.0,0.0
1893,Déclaration,22,,,,,0.0,0.0
1893,Déclaration,23,,,,,0.0,0.0
1894,Déclaration,1,77.506,0.0,0.0,0.0,77.506,0.0
1894,Déclaration,2,82.85,0.0,0.0,0.0,82.85,0.0
1894,Déclaration,3,204.698,0.0,0.0,0.0,204.698,0.0
1894,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
1894,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1894,Déclaration,6,,,,,902.267,0.0
1894,Déclaration,7,,,,,1425.166,0.0
1894,Déclaration,8,,,,,0.0,0.0
1894,Déclaration,9,,,,,0.0,0.0
1894,Déclaration,10,,,,,0.0,0.0
1894,Déclaration,11,,,,,0.0,0.0
1894,Déclaration,12,,,,,0.0,0.0
1894,Déclaration,13,,,,,0.0,0.0
1894,Déclaration,14,,,,,0.0,0.0
1894,Déclaration,15,,,,,0.0,0.0
1894,Déclaration,16,,,,,0.0,0.0
1894,Déclaration,17,,,,,0.0,0.0
1894,Déclaration,18,,,,,0.0,0.0
1894,Déclaration,19,,,,,0.0,0.0
1894,Déclaration,20,,,,,0.0,0.0
1894,Déclaration,21,,,,,0.0,0.0
1894,Déclaration,22,,,,,0.0,0.0
1894,Déclaration,23,,,,,0.0,0.0
1894,Référence,1,101.286,0.0,0.0,0.0,101.286,0.0
1894,Référence,2,93.364,0.0,0.0,0.0,93.364,0.0
1894,Référence,3,107.66,0.0,0.0,0.0,107.66,0.0
1894,Référence,4,0.0,0.0,0.0,0.0,,0.0
1894,Référence,5,0.0,0.0,0.0,0.0,,0.0
1894,Référence,6,,,,,572.214,0.0
1894,Référence,7,,,,,1427.77,0.0
1894,Référence,8,,,,,0.0,
1894,Référence,9,,,,,0.0,
1894,Référence,10,,,,,0.0,
1894,Référence,11,,,,,0.0,
1894,Référence,12,,,,,0.0,
1894,Référence,13,,,,,0.0,
1894,Référence,14,,,,,0.0,
1894,Référence,15,,,,,0.0,
1894,Référence,16,,,,,0.0,
1894,Référence,17,,,,,0.0,
1894,Référence,18,,,,,0.0,
1894,Référence,19,,,,,0.0,
1894,Référence,20,,,,,0.0,
1894,Référence,21,,,,,0.0,
1894,Référence,22,,,,,0.0,
1894,Référence,23,,,,,0.0,
1899,Déclaration,1,2193.337,0.196,0.098,0.0,2193.631,2193.337
1899,Déclaration,2,136.711,0.002,0.004,0.0,136.717,136.711
1899,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1899,Déclaration,4,0.0,0.0,0.0,0.134,0.134,0.0
1899,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1899,Déclaration,6,,,,,349.74,0.0
1899,Déclaration,7,,,,,164.64,0.0
1899,Référence,1,0.0,0.0,0.0,0.0,,0.0
1899,Référence,2,0.0,0.0,0.0,0.0,,0.0
1899,Référence,3,0.0,0.0,0.0,0.0,,0.0
1899,Référence,4,0.0,0.0,0.0,0.0,,0.0
1899,Référence,5,0.0,0.0,0.0,0.0,,0.0
1899,Référence,6,,,,,349.74,0.0
1899,Référence,7,,,,,164.64,0.0
1902,Déclaration,1,20263.0,2.0,1.0,0.0,20266.0,0.0
1902,Déclaration,2,1973.0,0.0,0.0,0.0,1973.0,112.0
1902,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1902,Déclaration,4,0.0,0.0,0.0,727.0,727.0,0.0
1902,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1902,Déclaration,6,,,,,4887.0,0.0
1902,Déclaration,7,,,,,0.0,0.0
1902,Référence,1,20263.0,2.0,1.0,0.0,20266.0,0.0
1902,Référence,2,1973.0,0.0,0.0,0.0,1973.0,112.0
1902,Référence,3,0.0,0.0,0.0,0.0,0.0,0.0
1902,Référence,4,0.0,0.0,0.0,727.0,727.0,0.0
1902,Référence,5,0.0,0.0,0.0,0.0,0.0,0.0
1902,Référence,6,,,,,4887.0,0.0
1902,Référence,7,,,,,0.0,0.0
1908,Déclaration,1,4922.0,13.0,57.0,0.0,4992.0,0.0
1908,Déclaration,2,6.0,0.0,0.0,0.0,6.0,0.0
1908,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1908,Déclaration,4,0.0,0.0,0.853,44.36,45.213,0.0
1908,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1908,Déclaration,6,,,,,1018.0,0.0
1908,Déclaration,7,,,,,0.0,0.0
1909,Déclaration,1,1074.0,3.0,13.0,0.0,1090.0,0.0
1909,Déclaration,2,61.0,0.0,0.0,0.0,61.0,4.0
1909,Déclaration,3,0.0,0.0,292.0,0.0,292.0,0.0
1909,Déclaration,4,0.0,0.0,0.0,174.0,174.0,0.0
1909,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1909,Déclaration,6,,,,,251.0,0.0
1909,Déclaration,7,,,,,0.0,0.0
1909,Référence,1,1224.0,3.0,15.0,0.0,1242.0,0.0
1909,Référence,2,70.0,0.0,1.0,0.0,71.0,4.0
1909,Référence,3,0.0,0.0,303.0,0.0,303.0,0.0
1909,Référence,4,0.0,0.0,0.0,362.0,362.0,0.0
1909,Référence,5,0.0,0.0,0.0,0.0,,0.0
1909,Référence,6,,,,,261.0,0.0
1909,Référence,7,,,,,0.0,0.0
1911,Déclaration,1,703.0,2.0,8.0,0.0,713.0,0.0
1911,Déclaration,2,23.0,0.0,0.0,0.0,23.0,1.0
1911,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1911,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
1911,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1911,Déclaration,6,,,,,36.0,0.0
1911,Déclaration,7,,,,,0.0,0.0
1916,Déclaration,1,0.0,0.0,0.0,0.0,0.0,0.0
1916,Déclaration,2,17.11,0.0,0.0,0.0,17.11,0.0
1916,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1916,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
1916,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1916,Déclaration,6,,,,,401.14,0.0
1916,Déclaration,7,,,,,82.93,0.0
1917,Déclaration,1,2018.0,0.0,0.0,0.0,2018.0,0.0
1917,Déclaration,2,156.0,0.0,0.0,0.0,156.0,0.0
1917,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1917,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
1917,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1917,Déclaration,6,,,,,,0.0
1917,Déclaration,7,,,,,,0.0
1918,Déclaration,1,653.0,0.06,0.03,0.0,653.09,0.0
1918,Déclaration,2,64.0,0.001,0.002,0.0,64.003,0.0
1918,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1918,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
1918,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1918,Déclaration,6,,,,,27.0,0.0
1918,Déclaration,7,,,,,1.0,0.0
1918,Déclaration,8,,,,,137.0,
1918,Déclaration,9,,,,,489.0,
1918,Déclaration,10,,,,,1052.0,
1918,Déclaration,11,,,,,2.8,
1918,Déclaration,12,,,,,0.0,
1918,Déclaration,13,,,,,333.0,
1918,Déclaration,14,,,,,0.0,
1918,Déclaration,15,,,,,0.0,
1918,Déclaration,16,,,,,0.0,
1918,Déclaration,17,,,,,0.0,
1918,Déclaration,18,,,,,0.0,
1918,Déclaration,19,,,,,0.0,
1918,Déclaration,20,,,,,0.0,
1918,Déclaration,21,,,,,0.0,
1918,Déclaration,22,,,,,470.0,
1918,Déclaration,23,,,,,0.0,
1920,Déclaration,1,0.0,0.0,0.0,0.0,0.0,0.0
1920,Déclaration,2,53.0,0.0,0.0,0.0,53.0,0.0
1920,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1920,Déclaration,4,22.0,0.0,0.0,0.0,22.0,0.0
1920,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1920,Déclaration,6,,,,,33.0,0.0
1920,Déclaration,7,,,,,59.0,0.0
1920,Déclaration,11,,,,,0.08,
1921,Déclaration,1,5738.0,15.0,68.0,0.0,5821.0,0.0
1921,Déclaration,2,300.0,0.0,3.0,0.0,303.0,17.0
1921,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1921,Déclaration,4,62.0,0.0,0.0,0.0,62.0,0.0
1921,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1921,Déclaration,6,,,,,880.0,0.0
1921,Déclaration,7,,,,,0.0,0.0
1924,Déclaration,1,0.0,0.0,0.0,0.0,0.0,0.0
1924,Déclaration,2,9.0,0.0,0.0,0.0,9.0,1.0
1924,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1924,Déclaration,4,0.0,0.0,0.0,40.0,40.0,40.0
1924,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1924,Déclaration,6,,,,,73.0,0.0
1924,Déclaration,7,,,,,417.0,0.0
1924,Référence,1,0.0,0.0,0.0,0.0,0.0,0.0
1924,Référence,2,14.0,0.0,0.0,0.0,14.0,1.0
1924,Référence,3,0.0,0.0,0.0,0.0,0.0,0.0
1924,Référence,4,0.0,0.0,0.0,36.0,36.0,0.0
1924,Référence,5,0.0,0.0,0.0,0.0,0.0,0.0
1924,Référence,6,,,,,70.0,0.0
1924,Référence,7,,,,,407.0,0.0
1928,Déclaration,1,1096.0,0.0,0.0,0.0,1096.0,0.0
1928,Déclaration,2,183.0,0.0,0.0,0.0,183.0,0.0
1928,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1928,Déclaration,4,275.0,0.0,0.0,0.0,275.0,0.0
1928,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1928,Déclaration,6,,,,,542.0,0.0
1928,Déclaration,7,,,,,0.0,0.0
1928,Déclaration,8,,,,,403.0,
1928,Déclaration,9,,,,,1195.0,
1928,Déclaration,10,,,,,1813.0,
1928,Déclaration,11,,,,,73.0,
1928,Déclaration,12,,,,,248.0,
1928,Déclaration,13,,,,,630.0,
1928,Déclaration,14,,,,,0.0,
1928,Déclaration,15,,,,,0.0,
1928,Déclaration,16,,,,,0.0,
1928,Déclaration,17,,,,,5235.0,
1928,Déclaration,18,,,,,24.0,
1928,Déclaration,19,,,,,0.0,
1928,Déclaration,20,,,,,0.0,
1928,Déclaration,21,,,,,0.0,
1928,Déclaration,22,,,,,0.0,
1928,Déclaration,23,,,,,3258.0,
1929,Déclaration,1,0.0,0.0,0.0,0.0,0.0,0.0
1929,Déclaration,2,0.0,0.0,0.0,0.0,0.0,5785.0
1929,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1929,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
1929,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1929,Déclaration,6,,,,,246.0,246.0
1929,Déclaration,7,,,,,,0.0
1930,Déclaration,1,1848.0,33.0,22.0,0.0,1903.0,570.0
1930,Déclaration,2,55.0,0.0,0.0,0.0,55.0,3.0
1930,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1930,Déclaration,4,0.0,0.0,0.0,10.0,10.0,0.0
1930,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1930,Déclaration,6,,,,,2478.0,0.0
1930,Déclaration,7,,,,,0.0,0.0
1930,Déclaration,8,,,,,620.0,573.0
1930,Déclaration,9,,,,,1712.0,0.0
1930,Déclaration,10,,,,,1375.0,0.0
1930,Déclaration,11,,,,,137.0,68.0
1930,Déclaration,12,,,,,2246.0,0.0
1930,Déclaration,13,,,,,29.0,0.0
1930,Déclaration,14,,,,,0.0,0.0
1930,Déclaration,15,,,,,0.0,0.0
1930,Déclaration,16,,,,,1689.0,0.0
1930,Déclaration,17,,,,,0.0,0.0
1930,Déclaration,18,,,,,0.0,0.0
1930,Déclaration,19,,,,,0.0,0.0
1930,Déclaration,20,,,,,0.0,0.0
1930,Déclaration,21,,,,,0.0,0.0
1930,Déclaration,22,,,,,3472.0,0.0
1930,Déclaration,23,,,,,0.0,0.0
1933,Déclaration,1,422.0,1.0,5.0,0.0,428.0,0.0
1933,Déclaration,2,160.0,0.0,1.0,0.0,161.0,9.0
1933,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1933,Déclaration,4,0.0,0.0,0.0,17.0,17.0,0.0
1933,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1933,Déclaration,6,,,,,686.0,0.0
1933,Déclaration,7,,,,,0.0,0.0
1933,Déclaration,8,,,,,376.0,0.0
1933,Déclaration,9,,,,,0.0,0.0
1933,Déclaration,10,,,,,0.0,0.0
1933,Déclaration,11,,,,,0.0,0.0
1933,Déclaration,12,,,,,0.0,0.0
1933,Déclaration,13,,,,,0.0,0.0
1933,Déclaration,14,,,,,0.0,0.0
1933,Déclaration,15,,,,,0.0,0.0
1933,Déclaration,16,,,,,0.0,0.0
1933,Déclaration,17,,,,,0.0,0.0
1933,Déclaration,18,,,,,0.0,0.0
1933,Déclaration,19,,,,,0.0,0.0
1933,Déclaration,20,,,,,0.0,0.0
1933,Déclaration,21,,,,,0.0,0.0
1933,Déclaration,22,,,,,0.0,0.0
1933,Déclaration,23,,,,,0.0,0.0
1934,Déclaration,1,67256.0,151.0,898.0,0.0,68305.0,0.0
1934,Déclaration,2,234.0,20.0,41.0,0.0,295.0,14.0
1934,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
1934,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
1934,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
1934,Déclaration,6,,,,,3693.0,0.0
1934,Déclaration,7,,,,,,0.0
1934,Déclaration,8,,,,,13391.0,
1934,Déclaration,9,,,,,2321.0,
1934,Déclaration,10,,,,,692.0,
