assessment_id,legal_unit_id_type,legal_unit_id
4449,SIRET,77879799300012
4449,SIRET,77872673700159
4449,SIRET,77888198700011
4449,SIRET,77872972300040
4449,SIRET,77878536000018
4449,SIRET,77878961000012
4449,SIRET,77882089400179
4449,SIRET,77876041300014
4449,SIRET,77877292100038
4449,SIRET,32016617600018
4449,SIRET,77876043900019
4449,SIRET,77881485500079
4449,SIRET,77873491300016
4449,SIRET,77879221800027
4449,SIRET,77881374100015
4449,SIRET,77882037300018
4449,SIRET,77876412600018
4449,SIRET,77880216500069
4449,SIRET,77878852100012
4449,SIRET,77875767400065
4449,SIRET,77878223500015
4449,SIRET,77884699800038
4449,SIRET,31312598100040
4449,SIRET,31648937600012
4449,SIRET,84688007800023
4449,SIRET,77894520400023
4449,SIRET,77894513900013
4449,SIRET,77894519600021
4449,SIRET,77894518800028
4449,SIRET,41528794500018
4449,SIRET,77894517000018
4449,SIRET,77894516200015
4449,SIRET,77894522000011
4449,SIRET,77898835200010
4449,SIRET,77892516400015
4449,SIRET,77892912500012
4449,SIRET,77896082300012
4449,SIRET,77896252200042
4449,SIRET,77892517200018
4449,SIRET,77889175400013
4449,SIRET,77894523800013
4449,SIRET,77891391300019
4449,SIRET,77892115500025
4449,SIRET,77896514500015
4449,SIRET,77896737200013
4449,SIRET,77897494900019
4449,SIRET,77895977500058
4449,SIRET,77891932400021
4449,SIRET,77888968300059
4449,SIRET,77891511600041
4449,SIRET,77891638700013
4449,SIRET,77897219000012
4449,SIRET,77897616700016
4449,SIRET,77888685300010
4449,SIRET,41528779600015
4449,SIRET,77888422100020
4449,SIRET,77892009000074
4449,SIRET,77893181600038
4449,SIRET,77898141500137
4449,SIRET,77891678300054
4449,SIRET,77898390800055
4449,SIRET,77897568000043
4449,SIRET,77898258700025
4449,SIRET,41528809100010
4449,SIRET,77889995500026
4449,SIRET,77889996300020
4449,SIRET,77897041800050
4449,SIRET,77891775700016
4449,SIRET,77891822700019
4449,SIRET,77895659900097
4449,SIRET,77898644800018
4449,SIRET,77898178700063
4449,SIRET,77895557500080
4449,SIRET,77891223800053
4449,SIRET,77892684000027
4449,SIRET,77895923900014
4449,SIRET,77890818600019
4449,SIRET,77895794400011
4449,SIRET,77896229000012
4449,SIRET,77890961400068
4449,SIRET,77896869300110
4449,SIRET,77889010300055
4449,SIRET,77892245000011
4449,SIRET,77897736300036
4449,SIRET,77896316500098
4449,SIRET,77892333400016
4449,SIRET,77892203900020
4449,SIRET,77895896700011
4449,SIRET,77897390900014
4449,SIRET,77898049000081
4449,SIRET,77889383400011
4449,SIRET,77898736200010
4449,SIRET,77893000800108
4449,SIRET,77896962600028
4449,SIRET,77894524600024
4449,SIRET,77889997100023
4449,SIRET,31532051500051
4449,SIRET,77180134700010
4449,SIRET,39309481800019
4449,SIRET,76980112700028
4449,SIRET,76880138300011
4449,SIRET,33125280900040
4449,SIRET,76980028500017
4449,SIRET,77280169200025
4449,SIRET,31761554000034
4449,SIRET,77080081100018
4449,SIRET,50756886300017
4449,SIRET,31627869600018
4449,SIRET,77080053000014
4449,SIRET,31947207200044
4449,SIRET,64692004100027
4449,SIRET,64702041100011
4449,SIRET,64672036700010
4449,SIRET,64652019700021
4449,SIRET,64682021700016
4449,SIRET,64682024100016
4449,SIRET,64692029800064
4449,SIRET,77280110600026
4449,SIRET,77080022500029
4449,SIRET,78329915900021
4449,SIRET,76680138500010
4449,SIRET,31703155700034
4449,SIRET,77999704800052
4449,SIRET,77999706300010
4449,SIRET,77999708900023
4449,SIRET,77999707100047
4449,SIRET,77994005500014
4449,SIRET,39810665800014
4449,SIRET,77996935100013
4449,SIRET,78000910600011
4449,SIRET,78003815400016
4449,SIRET,77993663200024
4449,SIRET,77998472300014
4449,SIRET,78004987000022
4449,SIRET,78001135900012
4449,SIRET,78000911400015
4449,SIRET,77993789500018
4449,SIRET,78004119000023
4449,SIRET,78005088600016
4449,SIRET,78003863400017
4449,SIRET,77993847100017
4449,SIRET,77993893500011
4449,SIRET,78001473400021
4449,SIRET,77997259500010
4449,SIRET,77993547700017
4449,SIRET,77997894900013
4449,SIRET,77995700000010
4449,SIRET,77995970900014
4449,SIRET,78001262100014
4449,SIRET,77997450000026
4449,SIRET,78004779100063
4449,SIRET,78003629900011
4449,SIRET,78001201900029
4449,SIRET,77994956900015
4449,SIRET,77994451100012
4449,SIRET,77994577300017
4449,SIRET,77995201900023
4449,SIRET,77997101900038
4449,SIRET,77998273500010
4449,SIRET,77995806500012
4449,SIRET,77995433800017
4449,SIRET,77996186100019
4449,SIRET,77996430300019
4449,SIRET,78001595400024
4449,SIRET,78003755200053
4449,SIRET,77993587300025
4449,SIRET,77994086500065
4449,SIRET,78001039300046
4449,SIRET,78002392500032
4449,SIRET,77995743000019
4449,SIRET,78001799200014
4449,SIRET,77996429500025
4449,SIRET,77997640600016
4449,SIRET,77996027700027
4449,SIRET,78002719900014
4449,SIRET,78001852900088
4449,SIRET,78002889000025
4449,SIRET,77995859400011
4449,SIRET,78001669700028
4449,SIRET,77998399800013
4449,SIRET,78001304100014
4449,SIRET,78001943600010
4449,SIRET,77998300600064
4449,SIRET,78003276900017
4449,SIRET,78003277700010
4449,SIRET,78004886400018
4449,SIRET,77996688600011
4449,SIRET,78001274600019
4449,SIRET,77994324000126
4449,SIRET,77996593800078
4449,SIRET,78002105100096
4449,SIRET,50871314600019
4449,SIRET,77999705500016
4449,SIRET,31588488200038
4449,SIRET,30645051100069
4449,SIRET,30695055100011
4449,SIRET,30675024100011
4449,SIRET,30685028000018
4449,SIRET,30695066800013
4449,SIRET,82695009900026
4449,SIRET,39447287200016
4449,SIRET,40019941000012
4449,SIRET,30695059300013
4449,SIRET,77871067300022
4449,SIRET,77871069900019
4449,SIRET,77871070700028
4449,SIRET,77870508700105
4449,SIRET,77872509300026
4449,SIRET,77871806400075
4449,SIRET,77870564000036
4449,SIRET,77872114200017
4449,SIRET,81688010800021
4449,SIRET,77851274900012
4449,SIRET,77851856300029
4449,SIRET,77851514800022
4449,SIRET,42113541900016
4449,SIRET,77850926500030
4449,SIRET,77828856300027
4449,SIRET,77828857100012
4449,SIRET,77828860500018
4449,SIRET,77828861300012
4449,SIRET,31807109900036
4449,SIRET,77827652700018
4449,SIRET,77833583600020
4449,SIRET,77832732000017
4449,SIRET,77827376300020
4449,SIRET,77835434000029
4449,SIRET,77830921100010
4449,SIRET,40334389000014
4449,SIRET,77834988600029
4449,SIRET,77832229700046
4449,SIRET,77834262600059
4449,SIRET,43201886900029
4449,SIRET,77833978800029
4449,SIRET,77833277500015
4449,SIRET,77831885700019
4449,SIRET,64695032900029
4449,SIRET,39937324000015
4449,SIRET,31987207300014
4449,SIRET,77842164400023
4449,SIRET,77838135000017
4449,SIREN,303263941
4451,SIREN,434027249
4452,SIREN,523394724
4454,SIREN,420495178
4455,SIREN,261600340
4455,SIRET,26160034000010
4455,SIRET,26160034000019
4455,SIRET,26160034000020
4456,SIREN,223300013
4456,SIRET,22330001300016
4458,SIREN,775690035
4458,SIRET,77569003500578
4461,SIREN,552046955
4462,SIREN,855200507
4463,SIREN,323532267
4464,SIREN,319331849
4465,SIREN,775694730
4466,SIREN,338185762
4466,SIRET,33818576200063
4466,SIRET,33818576200071
4466,SIRET,33818576200162
4466,SIRET,33818576200048
4467,SIREN,424821221
4468,SIREN,775624562
4469,SIREN,323841353
4472,SIREN,542035753
4476,SIREN,449354224
4477,SIREN,266307552
4478,SIREN,542097944
4478,SIRET,54209794400681
4478,SIRET,54209794400822
4478,SIRET,54209794400459
4478,SIRET,54209794400814
4478,SIRET,54209794400830
4478,SIRET,54209794400780
4478,SIRET,54209794400723
4478,SIRET,54209794400798
4478,SIRET,54209794400772
4479,SIREN,302135561
4479,SIRET,30213556100801
4480,SIREN,414799296
4480,SIRET,41479929600077
4480,SIRET,41479929600317
4480,SIRET,41479929600309
4480,SIRET,41479929600432
4480,SIRET,41479929600325
4480,SIRET,41479929600085
4480,SIRET,41479929600424
4480,SIRET,41479929600358
4480,SIRET,41479929600366
4480,SIRET,41479929600374
4480,SIRET,41479929600408
4480,SIRET,41479929600390
4480,SIRET,41479929600341
4480,SIRET,41479929600382
4480,SIRET,41479929600416
4480,SIRET,41479929600028
4480,SIRET,41479929600283
4480,SIRET,41479929600093
4480,SIRET,41479929600259
4480,SIRET,41479929600275
4480,SIRET,41479929600291
4482,SIREN,483018370
4487,SIREN,314397696
4488,SIREN,401070891
4489,SIREN,261610711
4489,SIRET,26161071100010
4489,SIRET,26161071100069
4489,SIRET,26161071100051
4490,SIREN,314397670
4491,SIREN,797080850
4492,SIREN,400767786
4493,SIREN,542051826
4494,SIREN,420866725
4495,SIREN,200034932
4495,SIRET,20003493200018
4495,SIRET,20003493200083
4495,SIRET,20003493200042
4495,SIRET,20003493200026
4495,SIRET,20003493200117
4496,SIREN,351466495
4497,SIREN,590800215
4498,SIREN,330730771
4499,SIREN,313414062
4500,SIREN,905620035
4503,SIREN,323914143
4505,SIREN,775579659
4506,SIREN,547350249
4507,SIREN,200017986
4508,SIREN,423628262
4509,SIREN,352745749
4510,SIREN,308148691
4511,SIREN,512616798
4511,SIREN,331566430
4511,SIREN,326966777
4511,SIREN,414967984
4511,SIREN,338898869
4511,SIREN,408236883
4511,SIREN,330549478
4511,SIREN,301364824
4513,SIREN,786019554
4515,SIREN,344810825
4515,SIRET,34481082500366
4516,SIREN,327643979
4517,SIREN,381002534
4519,SIREN,323722165
4520,SIREN,428734123
4522,SIREN,392640090
4523,SIREN,342404399
4524,SIREN,642044366
4526,SIREN,382017143
4526,SIRET,38201714300027
4527,SIREN,402959886
4528,SIREN,534175179
4529,SIREN,266307784
4529,SIRET,26630778400014
4529,SIRET,26630778400063
4529,SIRET,26630778400055
4529,SIRET,26630778400048
4529,SIRET,26630778400030
4529,SIRET,26630778400022
4530,SIREN,445331192
4530,SIREN,801947052
4532,SIREN,196924377
4533,SIREN,444454326
4534,SIREN,642005177
4535,SIREN,720801497
4537,SIREN,775634272
4543,SIREN,414814798
4544,SIREN,702023433
4545,SIREN,305207169
4546,SIREN,409899127
4546,SIRET,40989912700016
4546,SIRET,40989912700024
4546,SIRET,40989912700081
4546,SIRET,40989912700099
4546,SIRET,40989912700131
4546,SIRET,40989912700164
4546,SIRET,40989912700214
4546,SIRET,40989912700172
4546,SIRET,40989912700198
4546,SIRET,40989912700222
4546,SIRET,40989912700248
4546,SIRET,40989912700263
4546,SIRET,40989912700289
4546,SIRET,40989912700321
4546,SIRET,40989912700339
4546,SIRET,40989912700347
4546,SIRET,40989912700354
4548,SIREN,372800227
4548,SIRET,37280022700012
4549,SIREN,801250531
4550,SIREN,352014955
4550,SIRET,35201495500178
4550,SIRET,35201495500277
4550,SIRET,35201495500046
4550,SIRET,35201495500111
4550,SIRET,35201495500285
4550,SIRET,35201495500384
4550,SIRET,35201495500368
4550,SIRET,35201495500392
4550,SIRET,35201495500335
4551,SIREN,319851408
4552,SIREN,492791306
4553,SIREN,384353413
4554,SIREN,370200537
4555,SIREN,780129987
4556,SIREN,334654035
4557,SIREN,312212301
4559,SIREN,687020214
4564,SIREN,377917067
4565,SIREN,356000000
4566,SIREN,783336068
4567,SIREN,429955297
4568,SIREN,395780059
4569,SIREN,529221749
4570,SIREN,568500680
4571,SIREN,016250029
4572,SIREN,692004807
4573,SIREN,429811284
4573,SIRET,42981128400034
4573,SIRET,42981128400232
4573,SIRET,42981128400109
4573,SIRET,42981128400216
4573,SIRET,42981128400224
4573,SIRET,42981128400083
4573,SIRET,42981128400117
4573,SIRET,42981128400075
4573,SIRET,42981128400240
4573,SIRET,42981128400125
4573,SIRET,42981128400133
4573,SIRET,42981128400166
4573,SIRET,42981128400067
4573,SIRET,42981128400208
4573,SIRET,42981128400141
4573,SIRET,42981128400190
4573,SIRET,42981128400174
4573,SIRET,42981128400182
4573,SIRET,42981128400158
4574,SIREN,702027871
4576,SIREN,057502742
4577,SIREN,302715966
4579,SIREN,514080837
4580,SIREN,956501258
4581,SIREN,429425150
4582,SIREN,379706344
4583,SIREN,085980357
4584,SIREN,267411080
4585,SIREN,339946469
4586,SIREN,172300014
4587,SIREN,393193867
4589,SIREN,380932590
4591,SIREN,560801300
4593,SIREN,339379984
4595,SIREN,309410058
4595,SIREN,309847077
4595,SIREN,309646248
4595,SIREN,777649815
4595,SIREN,444551139
4595,SIREN,309646230
4595,SIREN,777651498
4595,SIREN,777688763
4595,SIREN,309408698
4595,SIREN,777797028
4595,SIREN,309517563
4595,SIREN,309409704
4595,SIREN,309847135
4595,SIREN,309408839
4595,SIREN,304465321
4595,SIREN,309409399
4595,SIREN,309409456
4595,SIREN,309408870
4595,SIREN,309409332
4595,SIREN,309409324
4595,SIREN,309409449
4595,SIREN,309409993
4595,SIREN,309518116
4595,SIREN,777659947
4595,SIREN,315104992
4595,SIREN,309410017
4595,SIREN,304465594
4595,SIREN,333392074
4595,SIREN,333231744
4595,SIREN,309517258
4595,SIREN,777662164
4595,SIREN,777662941
4595,SIREN,777665241
4595,SIREN,777665720
4595,SIREN,309410033
4595,SIREN,309518223
4595,SIREN,319732681
4595,SIREN,309410231
4595,SIREN,777669623
4595,SIREN,304464696
4595,SIREN,309410405
4595,SIREN,309410439
4595,SIREN,309410447
4595,SIREN,309518165
4595,SIREN,777672817
4595,SIREN,777674615
4595,SIREN,319282265
4595,SIREN,309518280
4595,SIREN,309410538
4595,SIREN,777682121
4595,SIREN,309410579
4595,SIREN,309646305
4595,SIREN,777820812
4595,SIREN,309646206
4595,SIREN,309410637
4595,SIREN,309517316
4595,SIREN,309410660
4595,SIREN,309410702
4595,SIREN,777693847
4595,SIREN,309646222
4595,SIREN,309409191
4595,SIREN,309646313
4595,SIREN,319394672
4595,SIREN,777798364
4595,SIREN,309648632
4595,SIREN,309518041
4595,SIREN,304577471
4595,SIREN,309410710
4595,SIREN,309410785
4595,SIREN,309646487
4595,SIREN,309517472
4595,SIREN,777832635
4595,SIREN,309410678
4595,SIREN,309517993
4595,SIREN,394770150
4595,SIREN,309410330
4595,SIREN,309410496
4595,SIREN,309646362
4595,SIREN,309410652
4595,SIREN,309407336
4595,SIREN,304465487
4595,SIREN,777692062
4595,SIREN,319357505
4595,SIREN,777697509
4595,SIREN,309646529
4595,SIREN,319072815
4595,SIREN,304576077
4595,SIREN,777845645
4595,SIREN,309731677
4595,SIREN,309518231
4595,SIREN,319203972
4595,SIREN,777852252
4595,SIREN,777751454
4595,SIREN,309518447
4595,SIREN,777714551
4595,SIREN,777853565
4595,SIREN,777703778
4595,SIREN,777705559
4595,SIREN,309410611
4595,SIREN,309518546
4595,SIREN,777706680
4595,SIREN,777708033
4595,SIREN,777709783
4595,SIREN,309410520
4595,SIREN,309517522
4595,SIREN,309646420
4595,SIREN,777711631
4595,SIREN,777712423
4595,SIREN,777770603
4595,SIREN,309518066
4595,SIREN,309517894
4595,SIREN,309410249
4595,SIREN,309517704
4595,SIREN,777715889
4595,SIREN,777716515
4595,SIREN,309518298
4595,SIREN,309518371
4595,SIREN,309518538
4595,SIREN,309518132
4595,SIREN,309634533
4595,SIREN,309410181
4595,SIREN,309410090
4595,SIREN,309646693
4595,SIREN,309647998
4595,SIREN,309409951
4595,SIREN,319282299
4595,SIREN,309646842
4595,SIREN,309517365
4595,SIREN,309409928
4595,SIREN,309409860
4595,SIREN,309517449
4595,SIREN,309409795
4595,SIREN,309409746
4595,SIREN,317865830
4595,SIREN,309409696
4595,SIREN,309409670
4595,SIREN,319151106
4595,SIREN,499375137
4595,SIREN,777872250
4595,SIREN,309407393
4595,SIREN,777874694
4595,SIREN,304465388
4595,SIREN,309518140
4595,SIREN,309646552
4595,SIREN,777878869
4595,SIREN,309647378
4595,SIREN,777881228
4595,SIREN,304516313
4595,SIREN,319281192
4595,SIREN,319331716
4595,SIREN,775577752
4595,SIREN,309407252
4595,SIREN,309517944
4595,SIREN,777721291
4595,SIREN,318332251
4595,SIREN,314017187
4595,SIREN,451271365
4595,SIREN,777735697
4595,SIREN,309847192
4595,SIREN,777735762
4595,SIREN,777735655
4595,SIREN,777735689
4595,SIREN,777735705
4595,SIREN,777735663
4595,SIREN,777735713
4595,SIREN,309407203
4595,SIREN,777885161
4595,SIREN,777753203
4595,SIREN,309407237
4595,SIREN,309407328
4595,SIREN,309517290
4595,SIREN,309421758
4595,SIREN,777894411
4595,SIREN,309407401
4595,SIREN,309407427
4595,SIREN,349474544
4595,SIREN,309517340
4595,SIREN,309517431
4595,SIREN,309517985
4595,SIREN,309518009
4595,SIREN,777761719
4595,SIREN,309847226
4595,SIREN,777776311
4595,SIREN,309646768
4595,SIREN,777784158
4595,SIREN,309517464
4595,SIREN,309433795
4595,SIREN,777704545
4595,SIREN,499471548
4595,SIREN,309646669
4595,SIREN,777903832
4595,SIREN,777903840
4595,SIREN,777903857
4595,SIREN,319025276
4595,SIREN,319025284
4595,SIREN,777755380
4595,SIREN,777817362
4595,SIREN,309646321
4595,SIREN,309517670
4595,SIREN,777756842
4595,SIREN,309649408
4595,SIREN,777770611
4595,SIREN,304464563
4595,SIREN,309847242
4595,SIREN,304576192
4595,SIREN,309408672
4595,SIREN,309517357
4595,SIREN,309517654
4595,SIREN,777754599
4595,SIREN,777689936
4595,SIREN,777803669
4595,SIREN,309518421
4595,SIREN,777751942
4595,SIREN,309517571
4595,SIREN,309518249
4595,SIREN,309518108
4595,SIREN,309518512
4595,SIREN,777456211
4595,SIREN,494383169
4595,SIRET,30941005800031
4595,SIRET,30984707700026
4595,SIRET,30964624800042
4595,SIRET,77764981500027
4595,SIRET,44455113900017
4595,SIRET,30964623000016
4595,SIRET,77765149800027
4595,SIRET,77768876300062
4595,SIRET,30940869800038
4595,SIRET,77779702800027
4595,SIRET,30951756300040
4595,SIRET,30940970400025
4595,SIRET,30984713500014
4595,SIRET,30940883900020
4595,SIRET,30446532100012
4595,SIRET,30940939900057
4595,SIRET,30940945600014
4595,SIRET,30940887000033
4595,SIRET,30940933200017
4595,SIRET,30940932400022
4595,SIRET,30940944900027
4595,SIRET,30940999300057
4595,SIRET,30951811600012
4595,SIRET,77765994700033
4595,SIRET,31510499200013
4595,SIRET,30941001700011
4595,SIRET,30446559400014
4595,SIRET,33339207400022
4595,SIRET,33323174400025
4595,SIRET,30951725800021
4595,SIRET,77766216400030
4595,SIRET,77766294100015
4595,SIRET,77766524100025
4595,SIRET,77766572000036
4595,SIRET,30941003300018
4595,SIRET,30951822300016
4595,SIRET,31973268100022
4595,SIRET,30941023100034
4595,SIRET,77766962300046
4595,SIRET,30446469600018
4595,SIRET,30941040500018
4595,SIRET,30941043900082
4595,SIRET,30941044700036
4595,SIRET,30951816500019
4595,SIRET,77767281700049
4595,SIRET,77767461500011
4595,SIRET,31928226500036
4595,SIRET,30951828000016
4595,SIRET,30941053800040
4595,SIRET,77768212100051
4595,SIRET,30941057900044
4595,SIRET,30964630500016
4595,SIRET,77782081200033
4595,SIRET,30964620600032
4595,SIRET,30941063700024
4595,SIRET,30951731600050
4595,SIRET,30941066000026
4595,SIRET,30941070200018
4595,SIRET,77769384700058
4595,SIRET,30964622200021
4595,SIRET,30940919100017
4595,SIRET,30964631300028
4595,SIRET,31939467200020
4595,SIRET,77779836400033
4595,SIRET,30964863200060
4595,SIRET,30951804100012
4595,SIRET,30457747100010
4595,SIRET,30941071000037
4595,SIRET,30941078500047
4595,SIRET,30964648700020
4595,SIRET,30951747200028
4595,SIRET,77783263500034
4595,SIRET,30941067800036
4595,SIRET,30951799300056
4595,SIRET,39477015000016
4595,SIRET,30941033000034
4595,SIRET,30941049600017
4595,SIRET,30964636200017
4595,SIRET,30941065200015
4595,SIRET,30940733600036
4595,SIRET,30446548700078
4595,SIRET,77769206200014
4595,SIRET,31935750500076
4595,SIRET,77769750900027
4595,SIRET,30964652900029
4595,SIRET,31907281500016
4595,SIRET,30457607700065
4595,SIRET,77784564500012
4595,SIRET,30973167700022
4595,SIRET,30951823100027
4595,SIRET,31920397200017
4595,SIRET,77785225200033
4595,SIRET,77775145400052
4595,SIRET,30951844700011
4595,SIRET,77771455100069
4595,SIRET,77785356500029
4595,SIRET,77770377800038
4595,SIRET,77770555900022
4595,SIRET,30941061100029
4595,SIRET,30951854600044
4595,SIRET,77770668000074
4595,SIRET,77770803300058
4595,SIRET,77770978300065
4595,SIRET,30941052000014
4595,SIRET,30951752200012
4595,SIRET,30964642000013
4595,SIRET,77771163100021
4595,SIRET,77771242300055
4595,SIRET,77777060300028
4595,SIRET,30951806600019
4595,SIRET,30951789400031
4595,SIRET,30941024900010
4595,SIRET,30951770400016
4595,SIRET,77771588900047
4595,SIRET,77771651500039
4595,SIRET,30951829800018
4595,SIRET,30951837100047
4595,SIRET,30951853800025
4595,SIRET,30951813200050
4595,SIRET,30963453300017
4595,SIRET,30941018100064
4595,SIRET,30941009000034
4595,SIRET,30964669300015
4595,SIRET,30964799800017
4595,SIRET,30940995100030
4595,SIRET,31928229900019
4595,SIRET,30964684200042
4595,SIRET,30951736500040
4595,SIRET,30940992800012
4595,SIRET,30940986000025
4595,SIRET,30951744900018
4595,SIRET,30940979500015
4595,SIRET,30940974600018
4595,SIRET,31786583000010
4595,SIRET,30940969600023
4595,SIRET,30940967000077
4595,SIRET,31915110600048
4595,SIRET,49937513700019
4595,SIRET,77787225000025
4595,SIRET,30940739300011
4595,SIRET,77787469400030
4595,SIRET,30446538800045
4595,SIRET,30951814000020
4595,SIRET,30964655200054
4595,SIRET,77787886900042
4595,SIRET,30964737800020
4595,SIRET,77788122800038
4595,SIRET,30451631300018
4595,SIRET,31928119200017
4595,SIRET,31933171600013
4595,SIRET,77557775200915
4595,SIRET,30940725200019
4595,SIRET,30951794400026
4595,SIRET,77772129100048
4595,SIRET,31833225100012
4595,SIRET,31401718700019
4595,SIRET,45127136500012
4595,SIRET,77773569700024
4595,SIRET,30984719200031
4595,SIRET,77773576200018
4595,SIRET,77773565500022
4595,SIRET,77773568900021
4595,SIRET,77773570500025
4595,SIRET,77773566300018
4595,SIRET,77773571300052
4595,SIRET,30940720300020
4595,SIRET,77788516100037
4595,SIRET,77775320300077
4595,SIRET,30940723700010
4595,SIRET,30940732800017
4595,SIRET,30951729000016
4595,SIRET,30942175800017
4595,SIRET,77789441100027
4595,SIRET,30940740100020
4595,SIRET,30940742700033
4595,SIRET,34947454400013
4595,SIRET,30951734000043
4595,SIRET,30951743100032
4595,SIRET,30951798500045
4595,SIRET,30951800900027
4595,SIRET,77776171900049
4595,SIRET,30984722600029
4595,SIRET,77777631100014
4595,SIRET,30964676800023
4595,SIRET,77778415800043
4595,SIRET,30951746400017
4595,SIRET,30943379500031
4595,SIRET,77770454500048
4595,SIRET,49947154800010
4595,SIRET,30964666900031
4595,SIRET,77790383200023
4595,SIRET,77790384000026
4595,SIRET,77790385700012
4595,SIRET,31902527600035
4595,SIRET,31902528400013
4595,SIRET,77775538000022
4595,SIRET,77781736200018
4595,SIRET,30964632100013
4595,SIRET,30951767000027
4595,SIRET,77775684200053
4595,SIRET,30964940800031
4595,SIRET,77777061100013
4595,SIRET,30446456300069
4595,SIRET,30984724200026
4595,SIRET,30457619200047
4595,SIRET,30940867200041
4595,SIRET,30951735700013
4595,SIRET,30951765400013
4595,SIRET,77775459900077
4595,SIRET,77768993600063
4595,SIRET,77780366900020
4595,SIRET,30951842100016
4595,SIRET,77775194200056
4595,SIRET,30951757100035
4595,SIRET,30951824900011
4595,SIRET,30951810800043
4595,SIRET,30951851200012
4595,SIRET,77745621100054
4595,SIRET,49438316900013
4595,SIREN,775577018
4596,SIREN,439436569
4597,SIREN,775701477
4598,SIREN,433948031
4599,SIREN,775588692
4600,SIREN,781446521
4602,SIREN,341192227
4602,SIRET,34119222700013
4602,SIRET,34119222700336
4602,SIRET,34119222700328
4602,SIRET,34119222700310
4602,SIRET,34119222700302
4602,SIRET,34119222700294
4602,SIRET,34119222700286
4602,SIRET,34119222700278
4602,SIRET,34119222700260
4602,SIRET,34119222700252
4602,SIRET,34119222700245
4602,SIRET,34119222700211
4602,SIRET,34119222700203
4602,SIRET,34119222700195
4602,SIRET,34119222700187
4602,SIRET,34119222700153
4602,SIRET,34119222700138
4602,SIRET,34119222700120
4602,SIRET,34119222700112
4602,SIRET,34119222700096
4602,SIRET,34119222700088
4602,SIRET,34119222700070
4602,SIRET,34119222700062
4602,SIRET,34119222700054
4602,SIRET,34119222700047
4602,SIRET,34119222700237
4602,SIRET,34119222700229
4602,SIRET,34119222700161
4602,SIRET,34119222700146
4602,SIRET,34119222700039
4605,SIREN,318993680
4605,SIREN,317050755
4605,SIREN,419598438
4605,SIREN,413836990
4605,SIREN,444312938
4605,SIREN,311088090
4605,SIREN,300939998
4605,SIREN,327512398
4605,SIREN,312989882
4605,SIREN,433636974
4605,SIREN,448280156
4605,SIREN,413390212
4605,SIREN,781166129
4605,SIREN,311100804
4605,SIREN,447844325
4605,SIREN,479324436
4605,SIREN,311041883
4605,SIREN,318883493
4605,SIREN,300725090
4605,SIREN,314136888
4605,SIREN,312989825
4605,SIREN,312989833
4605,SIREN,451465348
4605,SIREN,349189639
4605,SIREN,312989874
4605,SIREN,338475825
4605,SIREN,351984620
4605,SIREN,439753377
4605,SIREN,378280879
4605,SIREN,341027191
4605,SIREN,452158108
4605,SIREN,308800192
4605,SIREN,308799568
4605,SIREN,308796911
4605,SIREN,308797356
4605,SIREN,308796895
4605,SIREN,414722785
4605,SIREN,781214077
4605,SIREN,781203351
4605,SIREN,308799725
4605,SIREN,308797695
4605,SIREN,352330732
4605,SIREN,312989916
4605,SIREN,313731432
4605,SIREN,312989924
4605,SIREN,781166145
4605,SIREN,318977626
4605,SIREN,322926841
4605,SIREN,442322863
4605,SIREN,441550852
4605,SIREN,440679017
4605,SIREN,443058235
4605,SIREN,329220412
4605,SIREN,318707312
4605,SIREN,313589012
4605,SIREN,320229941
4605,SIREN,411655822
4605,SIREN,334426723
4605,SIREN,781239025
4605,SIREN,318977634
4605,SIREN,781166103
4605,SIREN,308797638
4605,SIREN,316025741
4605,SIREN,781166137
4605,SIREN,308801240
4605,SIREN,782000590
4605,SIREN,325463917
4605,SIREN,317099927
4605,SIREN,439931478
4605,SIREN,349171892
4605,SIREN,311100721
4605,SIREN,412693939
4605,SIREN,421199704
4605,SIREN,442067682
4605,SIREN,320722887
4605,SIREN,432873743
4605,SIREN,438234684
4605,SIREN,438835449
4605,SIREN,439263401
4605,SIREN,478349129
4605,SIREN,447644477
4605,SIREN,379614563
4605,SIRET,31899368000012
4605,SIRET,31705075500022
4605,SIRET,41959843800010
4605,SIRET,41383699000015
4605,SIRET,44431293800012
4605,SIRET,31108809000049
4605,SIRET,30093999800021
4605,SIRET,32751239800022
4605,SIRET,31298988200021
4605,SIRET,43363697400019
4605,SIRET,44828015600010
4605,SIRET,41339021200012
4605,SIRET,78116612900028
4605,SIRET,31110080400013
4605,SIRET,44784432500012
4605,SIRET,47932443600019
4605,SIRET,31104188300027
4605,SIRET,31888349300021
4605,SIRET,30072509000017
4605,SIRET,31413688800034
4605,SIRET,31298982500038
4605,SIRET,31298983300024
4605,SIRET,45146534800014
4605,SIRET,34918963900025
4605,SIRET,31298987400010
4605,SIRET,33847582500018
4605,SIRET,35198462000010
4605,SIRET,43975337700019
4605,SIRET,37828087900016
4605,SIRET,34102719100012
4605,SIRET,45215810800012
4605,SIRET,30880019200012
4605,SIRET,30879956800016
4605,SIRET,30879691100029
4605,SIRET,30879735600018
4605,SIRET,30879689500016
4605,SIRET,41472278500014
4605,SIRET,78121407700013
4605,SIRET,78120335100031
4605,SIRET,30879972500038
4605,SIRET,30879769500019
4605,SIRET,35233073200020
4605,SIRET,31298991600027
4605,SIRET,31373143200016
4605,SIRET,31298992400039
4605,SIRET,78116614500024
